"","kMEgreen","kMEturquoise","kMEblack","kMEpink","kMEgrey"
"HADHB",0.644246388632179,0.954882036103657,-0.671004153676945,-0.406856187575346,0.267108286103614
"HAGH",-0.826904095157675,-0.868856754119167,0.77728058757981,0.371479410446025,-0.185970842524984
"HAPLN1",-0.190546793050018,-0.075565428199332,-0.236141763374018,0.274517788894399,-0.415860723226813
"HAPLN2",-0.314601919354977,-0.213152612783972,-0.36348035214831,-0.00986059477828673,-0.754825732908093
"HAPLN4",-0.149935693634904,-0.0774519694441361,-0.105824773857358,0.0594015773885095,-0.126417340703071
"HARS",-0.622128760819452,-0.833940470282201,0.814829119941228,0.479763321572453,0.0422995937443054
"HBA1",0.210368926247605,0.247299544132298,-0.574816880752684,-0.198896984132138,-0.406677978955708
"HBB",0.129819736044909,0.106328043743741,-0.523825451021414,-0.0775908698621667,-0.556743888360974
"HBD",0.27944778537468,0.292063200447351,-0.587808016696641,-0.217804978113557,-0.467695810909936
"HDGF",0.420618063598051,0.352966096511351,-0.620086941775798,-0.379729696687589,-0.412948358041051
"HDGFRP3",-0.127117970781957,-0.138615304767968,-0.193038380662885,-0.393396015388155,-0.574474605523799
"HDHD2",0.107668780073265,0.321320163544902,-0.386933969132364,-0.501366820793401,-0.108172091088282
"HEBP1",0.0640239582163316,0.200196524487431,-0.140320422148407,-0.225195846497122,0.00703064978417724
"HEBP2",0.358651416909954,0.547351537147654,-0.680086260567352,-0.814324788541972,-0.246709382314726
"HEPACAM",0.581829827685782,0.865589629509447,-0.707629804254358,-0.466404342353132,0.227679832219088
"HEXB",0.358553774882469,0.389585693324478,-0.273127057764028,-0.138972170166049,0.0732718985952642
"HGS",-0.193815095269113,-0.448325112717595,0.86893147623187,0.615281880128717,0.647874587361986
"HIBADH",0.598318961479995,0.887630124887853,-0.731028527420841,-0.627005527901178,0.10116759971345
"HIBCH",0.292857928498577,0.580169093813676,-0.637596809203336,-0.517189793578138,-0.214418316437106
"HINT1",-0.646648672866433,-0.804658915372074,0.770617314291388,0.643821257460816,-0.0602202461043844
"HINT3",-0.222545177541379,-0.16764162645565,0.199512631633749,0.767474088591059,0.000515249976574829
"HIP1R",0.310622434874606,0.379708371718329,-0.228945301392773,-0.0625103673614532,0.0534838977807665
"HIST1H2AJ",0.451781357584425,0.792186345185291,-0.549447666755842,-0.464582742058833,0.255514301415783
"HIST1H2BH",0.36087398985406,0.744997664785391,-0.614747679905326,-0.526886803290704,0.0906409774232774
"HIST1H4A",0.299674976798232,0.727364171696856,-0.666566701902829,-0.588858270294593,-0.0189605092117355
"HK1",0.0655688045637009,0.371178170249122,-0.492461428480941,-0.110021035898736,-0.298718890708367
"HLA.A",0.655970234244693,0.536387219494361,-0.289816788923696,-0.0834531233466589,0.442618110440663
"HLA.B",0.593060581753123,0.648438147596595,-0.540063357896393,-0.363968285897872,0.22927181607525
"HLA.DRA",0.586052293265188,0.681042057031315,-0.65923161343872,-0.405074803965936,0.146161299670662
"HLA.DRB1",0.577992248123856,0.731229777924507,-0.68412113357622,-0.382357969179174,0.13907968164229
"HMOX2",-0.148459205014114,-0.221639628724662,0.508928366068778,0.303639258529043,0.419437915357761
"HNMT",0.755927289586958,0.885735632252535,-0.735137627198624,-0.536061984922917,0.123864144259385
"HNRNPA1",0.343861768916724,0.271554971631344,0.0970970381468382,0.320029303308708,0.560263701179624
"HNRNPA2B1",0.636610991012211,0.63517817979007,-0.40322358856247,0.0554965135490965,0.338070149364823
"HNRNPC",-0.0543763269239562,0.295360904559902,-0.606811194078915,-0.387719454169193,-0.535559576695985
"HNRNPD",0.188910758040811,0.204631717144958,-0.533818887282854,-0.203333492218232,-0.565722531852415
"HNRNPK",-0.150942969430922,-0.0214937093279322,-0.260104656310485,-0.224565704008454,-0.53412815206729
"HNRNPU",0.845043162339288,0.938845148416257,-0.6171268752653,-0.489326461112741,0.407730686145229
"HOMER1",-0.616136798100181,-0.625039420040789,0.753293192535613,0.403717126758189,0.11892505368708
"HP",0.105817985587025,0.0498410901919516,-0.451072538685927,-0.146775593546035,-0.473207886834102
"HPCA",-0.414291636328874,-0.548318506041291,0.801723659271426,0.411772340593466,0.337324164582597
"HPCAL1",-0.606459250654498,-0.727034590987701,0.885488975452317,0.573685927929938,0.194650227899304
"HPCAL4",-0.486266784079601,-0.606873253436947,0.613374001943447,0.556982204155583,0.0198374829810605
"HPRT1",-0.835162608705791,-0.886172050298325,0.733700259654245,0.360774998520754,-0.194077839406174
"HPX",0.47773079145468,0.255271902671015,-0.609032124165621,-0.357984717068999,-0.412444471047002
"HRAS",-0.584248525619121,-0.567778925152169,0.577123861947727,0.148803541708921,0.0305183862257654
"HRSP12",-0.223357141199485,0.188923835265263,-0.40654613951925,-0.438572248445763,-0.545580991779041
"HSD17B10",0.685893950866552,0.893544031204473,-0.537638523818549,-0.401830134559869,0.335519445999239
"HSD17B12",0.95748762004667,0.896851545067476,-0.642864825204795,-0.390841334574606,0.409572647899695
"HSD17B4",0.934266236351008,0.898746249777413,-0.657445289023933,-0.389381010609707,0.339268109287151
"HSDL2",0.768834934249476,0.957478175906912,-0.763102310774593,-0.504484440161438,0.174982993594012
"HSP90AA1",-0.0823854364131359,-0.115267316020465,0.290385736948181,0.158564057181549,0.366131302570088
"HSP90AB1",-0.00343720328570931,-0.26218560825017,0.64645658081164,0.467160885926872,0.636024374934593
"HSP90B1",0.972649432532503,0.865417474240444,-0.626857857589263,-0.435865143000443,0.379432017622769
"HSPA12A",-0.470171393276643,-0.637145029651231,0.905231618336426,0.662958044355696,0.396835486197042
"HSPA1B",0.375723552614495,0.532570745342499,-0.633948969423786,-0.741558864678957,-0.231260801811648
"HSPA2",0.616807345765209,0.710150223247036,-0.874422157190771,-0.560289338124641,-0.250605187770268
"HSPA4",-0.875136609288056,-0.876557961223404,0.735586716740976,0.295799007887137,-0.185926834741646
"HSPA4L",-0.647136838781498,-0.713705326548597,0.820640728876694,0.336125055949989,0.22339314359801
"HSPA5",0.958061549029805,0.836696097032876,-0.632208512716135,-0.458588365061961,0.308809293415299
"HSPA8",-0.802608128457074,-0.834998662935232,0.706245993518055,0.153166181119167,-0.222603173270768
"HSPA9",0.519336147335175,0.859139291965944,-0.746337438579028,-0.57514679974502,-0.0061026422258811
"HSPB1",0.482129793433097,0.665866055898108,-0.838567145388156,-0.539279801365124,-0.280908829176585
"HSPD1",0.49650543222552,0.872363913796158,-0.772670155572279,-0.510122334845467,-0.0453306872382088
"HSPE1",0.527901712750474,0.801328366471312,-0.826122055141977,-0.611995713409898,-0.208442890982779
"HSPG2",-0.319295904693723,-0.156509953102118,-0.28630185654503,-0.257329781212919,-0.739139736882262
"HSPH1",-0.78258432738943,-0.876243774308932,0.774018414648049,0.432347037935631,-0.0691933199401487
"HTT",-0.27782072287903,-0.385273937205466,0.775665326715655,0.383268622374324,0.522966445893556
"HUWE1",0.512519822007209,0.222784904730513,0.116201942133856,0.403284420394679,0.503180828654461
"HYOU1",0.983324222922255,0.829223529705525,-0.643251234423467,-0.388911226237187,0.319546363664648
"IAH1",-0.339796786290976,-0.449717059804295,0.230006501652078,-0.12930947885164,-0.382675700400215
"ICAM1",0.850426133765306,0.905886044208564,-0.737708012146996,-0.550440105587881,0.269663356541156
"ICAM5",-0.437741674640616,-0.643449257836147,0.725146191634645,0.802620986472027,0.0949635451232835
"IDH1",0.514553599538034,0.825432484006162,-0.619519620811474,-0.655978940621679,0.146833222340054
"IDH2",0.507113053505422,0.794595644780206,-0.45157435642188,-0.0907982493428114,0.26586176988868
"IDH3A",0.407799306103168,0.659729638138313,-0.310605735198803,-0.0166202931539059,0.26789643724902
"IDH3B",0.434076819156163,0.691812515621375,-0.27563253585943,-0.0749996341551743,0.324979863444663
"IDI1",0.303311602164375,0.522586879088098,-0.457128955113536,-0.518687891136538,-0.0854617918056025
"IGF2R",0.556334664344747,0.327843888372066,-0.355447553260256,0.291689074998651,0.0574884655838528
"IGHA1",0.391211212942336,0.204831991653621,-0.52528422261316,0.0297566232060357,-0.384877854310224
"IGHG1",0.28175688039109,0.147839490112515,-0.49048566914988,-0.212439152770136,-0.384335210279958
"IGHG2",0.0885784733697981,0.120613346179263,-0.299497882096787,-0.336437032130226,-0.191951991146945
"IGHG3",-0.0166697373673866,0.0161828850989853,-0.455361668059091,-0.294486005789829,-0.501527204907896
"IGHM",0.0894126673173628,0.0286355210677679,-0.239218654328786,0.461381987897746,-0.300675879601734
"IGKC",0.307652487823785,0.134463966730356,-0.556301524374373,-0.209256621683866,-0.469525097343398
"IGLC6",0.210660741537895,0.154943297767568,-0.451130464807286,-0.21420464875979,-0.392517850963891
"IGLON5",-0.430124396927159,-0.330341612564923,0.473416266811144,0.445457899610632,0.166372286703508
"IGSF1",0.766490139337127,0.93470992655164,-0.644287241052617,-0.488586771430398,0.303910932656878
"IGSF21",-0.775304998826146,-0.700566977726653,0.621638318860692,0.491533150139945,-0.223372288421004
"IGSF8",-0.67203018324335,-0.804496851104855,0.77795869664482,0.525348440008054,0.00938319219335956
"ILF2",0.057448586457311,0.485157167726412,-0.703640247386264,-0.50429257556286,-0.441310975299068
"ILF3",0.507526950034012,0.777991533053599,-0.830539698258987,-0.63203524855843,-0.156875490050432
"ILK",0.76983606790646,0.840923419529721,-0.480254673465305,-0.172394717898425,0.407201163513352
"ILVBL",0.967421846571904,0.732013982821757,-0.51407268238635,-0.360774246520014,0.401817720330214
"IMMT",0.720181711524743,0.957475617817907,-0.637938480708397,-0.460262573430497,0.308554901630708
"IMPA1",-0.422386771976373,-0.455598825339124,-0.0183410593422123,-0.154207700749645,-0.689864520575585
"INA",-0.449032086204743,-0.289499835711106,-0.0782027316308042,-0.0665529470374188,-0.660700956858179
"INPP1",-0.370103404445006,-0.425462740425211,0.395606306944283,0.472142532174196,-0.0901645418818126
"INPP5A",-0.641621575305994,-0.561054750627079,0.409329725550861,0.153525658468027,-0.153182097083613
"IPO5",-0.228452452028938,-0.456492321932168,0.791524347680587,0.689019129444429,0.4692445942153
"IPO7",0.304427222831571,0.0297220714737116,0.108553343222217,0.310684653198579,0.283749601819178
"IQGAP1",0.921222181194687,0.774281537405956,-0.692160321664571,-0.402612308947491,0.212509124103043
"IQSEC1",-0.465500235636769,-0.632518900061628,0.911022537122066,0.720124732532273,0.374944272999578
"IRGQ",-0.550064950026814,-0.679422149346608,0.702857248323456,0.499579922562277,-0.0282260236327826
"IST1",-0.499318602603228,-0.697379962642356,0.783119200737238,0.468455732081938,0.191971321088354
"ISYNA1",0.569399835730082,0.833879656985396,-0.588852012859429,-0.458358779860198,0.240409972103301
"ITFG1",-0.122989139322826,-0.0153303673600959,0.286999444561398,-0.0257986001892291,0.333033791520273
"ITFG3",0.822913522319562,0.951131934427617,-0.608303835220326,-0.475757773769239,0.398843175847405
"ITGA1",0.444780859021552,0.736427148684518,-0.845621137281177,-0.638013013009872,-0.234999880628165
"ITGA2",0.787930767349309,0.943139792637435,-0.723321182311783,-0.550280013793224,0.284559318321196
"ITGA3",0.792816359487968,0.924318914568054,-0.701436562244178,-0.584678191291196,0.312007344596354
"ITGA5",0.762124037264522,0.821425689413909,-0.607304877555051,-0.502830653385601,0.308926538199101
"ITGA6",0.616252574052461,0.889438595831764,-0.754049912945551,-0.486917849001232,0.150607120611052
"ITGA7",0.766301156650647,0.904693466873058,-0.794702255362148,-0.436418078505318,0.153167544073067
"ITGAM",0.808901679077351,0.819391550284855,-0.630188880407119,-0.271075668014621,0.325680842106445
"ITGAV",0.624039754638171,0.859164997055108,-0.573200346667225,-0.266179393682478,0.337481365261853
"ITGAX",0.523126006581761,0.653320919056569,-0.703293651440398,-0.446247548114591,0.0116154224053003
"ITGB1",0.763842760816039,0.952674324851686,-0.807670544283627,-0.568692297840315,0.187746010527405
"ITGB2",0.823295840799128,0.812218280821753,-0.694714855712498,-0.454823471406662,0.258379650196451
"ITGB3",0.770291750738407,0.626011240474618,-0.554065298747365,-0.260132351137659,0.169915032624132
"ITGB4",0.648876893845982,0.868248375139535,-0.700662442127613,-0.44375225242756,0.226493463108953
"ITGB5",0.620192071819908,0.877762592892564,-0.697629145953453,-0.610025449982971,0.269066837511463
"ITGB8",0.595445949014988,0.421251946899174,-0.189412441473961,0.189449340984545,0.323626510841604
"ITPKB",0.712999323646536,0.947572424510039,-0.609588771773296,-0.477856099624121,0.385491902445001
"ITPR2",0.911548072314636,0.599639434778857,-0.445352947270792,-0.305278027087222,0.359558447605327
"JAM2",0.762957378201006,0.721561265340606,-0.363120057155646,-0.43586260610929,0.494242313744653
"JAM3",0.348820297638086,0.483935299965233,-0.822213681806314,-0.447625525792226,-0.511578163394088
"JUP",0.144715094583608,0.131506502911979,-0.239311961610949,-0.112292101616477,-0.278446793244724
"KARS",0.80494637584332,0.817546215529306,-0.539807552015407,-0.226572187063636,0.295881516093167
"KBTBD11",-0.353209667050573,-0.192888794987882,0.406671373525431,0.1547884079389,0.146208223977474
"KCNA1",-0.327436169076601,-0.377002780149166,0.454006752921513,0.103656548339664,0.137660186005996
"KCNA2",-0.607929101035944,-0.687795016047574,0.678683611545329,0.458474950557431,0.0667623484320432
"KCNAB2",-0.679709801672394,-0.691781502407958,0.746396735587126,0.550574889406464,0.108769968033333
"KCNMA1",-0.37189250303355,-0.342448946966133,0.446627341006918,0.139891557991528,0.204412694729895
"KCNN3",0.748119024729745,0.78385754091078,-0.54023444098037,-0.360689000043551,0.347732693483703
"KCTD12",0.47039442391787,0.437138506301939,-0.333488543380039,-0.236669057711705,0.113371437229755
"KCTD16",-0.615012055407674,-0.792303517667256,0.977020572488687,0.623459020700735,0.273593668347338
"KHDRBS1",0.614923103650536,0.770604933898291,-0.583541410717883,-0.465380703329388,0.202225169809563
"KHSRP",0.0510631386021015,0.310532651671605,-0.417276449149629,-0.648122050976626,-0.33468156393818
"KIAA0513",-0.489108753799684,-0.64876042334662,0.969388118938671,0.571127058020468,0.43179964917966
"KIAA1045",-0.084808685126593,-0.393256242379234,0.794697597885214,0.306130549934724,0.595462776853574
"KIAA1107",-0.373939216996891,-0.449825276717639,0.696984336315788,0.294838368693161,0.251371199624492
"KIAA1468",-0.310219945598902,-0.405977489418075,0.846306409162607,0.396911834754324,0.566040971515014
"KIAA1598",0.0333542343363883,-0.122514218736811,0.5663986777867,0.368564638938508,0.624947550540464
"KIF1A",-0.448710964444724,-0.644839145205423,0.952454757434597,0.483086875211674,0.462983530720681
"KIF21A",-0.345407102234225,-0.46238539421016,0.891183681306243,0.345444915306808,0.576017375604836
"KIF2A",-0.357809069494361,-0.540496649372247,0.938100638118189,0.571511720675431,0.555246421285397
"KIF5B",0.4741010194865,0.0598884199287393,0.248245200740187,0.367285435541801,0.606115055733609
"KIF5C",-0.43391928664086,-0.562556760378453,0.934869896461906,0.487417178000843,0.482343121565277
"KLC1",-0.238867668269133,-0.499385386706288,0.877549932536101,0.527486802937596,0.525843529628663
"KPNA4",-0.244109707776879,-0.422044408376103,0.704357210534961,0.638733152850863,0.506028968963461
"KPNB1",0.298598570253575,0.18534903531632,0.402045796201442,0.425114645522198,0.79553086190155
"KPRP",-0.0802199905041256,-0.081502351286889,-0.0686297556581535,0.0110620779813065,-0.380167395510918
"KTN1",0.140082318153075,0.045408674601488,0.185378090378974,-0.0374854739057218,0.334214455678495
"L1CAM",-0.11809579509999,-0.221117141668701,0.0528000340774301,0.739074442994358,-0.239824271116844
"LAMA2",0.345931094490866,0.438879670173616,-0.698954766068729,-0.117821854069933,-0.385256650571567
"LAMA4",0.704855419468751,0.712875993165377,-0.600873418751865,-0.00759187882466432,0.127985892951828
"LAMA5",0.747695583175559,0.892144634944004,-0.779673637268393,-0.363652652879768,0.068821955301204
"LAMB2",0.555312190708513,0.703539018448093,-0.836500170725021,-0.295363224524588,-0.2286976002962
"LAMC1",0.558747159058103,0.663905302931649,-0.788188281672304,-0.283424103396897,-0.231308470749002
"LAMP1",0.69395332149175,0.917893636475924,-0.754940235749701,-0.444710615666524,0.171604377282494
"LAMP2",0.650299477496746,0.887199760283064,-0.803492434587475,-0.416330022603586,0.0370131146118673
"LAMTOR1",0.550562317602786,0.608820382634704,-0.31262429105524,-0.410161805996429,0.325708960279571
"LANCL1",-0.733311817724892,-0.766162607737397,0.610059090138062,0.377420766499176,-0.170138391982683
"LANCL2",-0.5783856771334,-0.673753340468133,0.926890278293759,0.630728485372086,0.363711696284048
"LAP3",0.664659753174107,0.92659284285971,-0.817026143744337,-0.578449002779663,0.0918394104554902
"LASP1",-0.559780361199998,-0.681596504036736,0.900539404753156,0.495663062803445,0.260828347990487
